,osd767_lfc,aph_lfc
Solyc02g083820,-0.744562532825951,-0.338990308986321
Solyc02g083835,1.05955058727839,-0.0722556000485561
Solyc02g083850,0.387768688822534,-0.0151803558318861
Solyc02g083860,0.0219907957282812,0.0674452689300569
Solyc02g083880,0.261925088696594,0.3987542543618341
Solyc02g083890,0.0584210857970049,0.2557591623562796
Solyc02g083900,0.004083075103543,-0.3856134465426528
Solyc02g083940,0.179501494127383,0.0588319459973035
Solyc02g083960,-0.0538088261604314,-0.2349224777852719
Solyc02g083980,-0.608341926790977,0.1524922930657338
Solyc02g083990,0.0183008940200093,0.0623075666979223
Solyc02g084000,0.0306650242135466,0.040097649312399
Solyc02g084020,-0.182766040566747,0.4664484372721568
Solyc02g084030,-0.10919719720694,-0.0613256049398181
Solyc02g084210,0.203439545621613,-0.4465580877917665
Solyc02g084220,-0.0126996845670375,0.1500007001897504
Solyc02g084230,0.180632138525872,0.0295271792396777
Solyc02g084240,0.0543960386242381,0.1301089750964852
Solyc02g084280,-0.0198348732567291,-0.4036239367870581
Solyc02g084340,0.131651355323104,-0.0435059022074378
Solyc02g084360,-0.135309198910254,-0.0733404422321991
Solyc02g084380,-0.0092062826749858,0.2072618867375826
Solyc02g084390,-0.0350024259450412,-0.2991292633435218
Solyc02g084400,0.130371100832139,0.0758510608004524
Solyc02g084410,-0.0366455884209016,-0.5852160867636895
Solyc02g084430,0.0568430239324055,0.7599746386588608
Solyc02g084440,-0.0065542161466239,-0.0426982615593608
Solyc02g084450,0.0717685750510945,0.0085685174603604
Solyc02g084480,0.0304399008344022,-0.3054129069377648
Solyc02g084540,0.239042340609752,0.3586309265600775
Solyc02g084550,0.166908782337077,0.276103725208752
Solyc02g084560,0.0382437850789612,0.1092866067051119
Solyc02g084570,0.120462182811835,-0.3588467077021985
Solyc02g084590,0.165121550497414,0.3791639781000984
Solyc02g084600,0.109808237592735,-0.0827988519414069
Solyc02g084610,-0.0112529046709124,0.0333500850511704
Solyc02g084620,-0.0785202887775388,-0.2170007302156997
Solyc02g084630,-0.153280773539467,0.2063359491393849
Solyc02g084640,0.171942753838544,-0.0991691700999638
Solyc02g084650,0.0016742492954881,-0.0662303503024249
Solyc02g084660,0.0539472441156737,0.1513999708455397
Solyc02g084680,-0.0487786480489526,0.2601460862096447
Solyc02g084700,0.0761554822636633,-0.0126094402541288
Solyc02g084710,0.0442769337199088,0.0603178206582582
Solyc02g084720,0.203214557546622,-0.029466231930775
Solyc02g084730,0.0247805536551883,0.1400181784050354
Solyc02g084740,0.878715385710117,0.2752461900430762
Solyc02g084750,0.0870411768681948,-0.1470812064725931
Solyc02g084760,0.104268134563732,0.0489294678885854
Solyc02g084800,0.0331967074178966,0.7917820190485401
Solyc02g084810,0.0453730003359432,0.1424119729423961
Solyc02g084820,0.29643961969381,0.0622312470165779
Solyc02g084830,0.0227310600637591,-0.2367669352817709
Solyc02g084840,-0.072096925728825,0.361609039631184
Solyc02g084850,-2.21684539454454,1.4583534749773508
Solyc02g084870,-0.0958988535528213,-0.0463497857772925
Solyc02g084880,0.052792336545686,0.6236922793235787
Solyc02g084890,-0.602541760727059,-0.344608848270971
Solyc02g084920,0.136234574889438,0.1184535981801389
Solyc02g084930,0.0390096782270528,-0.3631626897884485
Solyc02g084950,-0.0798687791300613,0.7974740508322458
Solyc02g084960,0.0372482194980903,0.3360504985928585
Solyc02g084970,-0.137359898311808,-0.108156651160679
Solyc02g084980,-2.57773274088839,-0.0006063095400875
Solyc02g084990,-0.141990158875937,0.1885217217627015
Solyc02g085000,-0.0545069385891838,0.075771197847646
Solyc02g085005,-0.134588055202306,0.2172948659005987
Solyc02g085010,-0.837248758278796,-0.9406647664097004
Solyc02g085020,-0.177033584069358,0.0230372273679386
Solyc02g085030,-0.54536491177118,0.072381528727395
Solyc02g085040,0.0280520972988453,0.105089514457981
Solyc02g085050,-0.0342275236824561,0.1000191099690497
Solyc02g085080,-0.0460642303784469,0.103103812279455
Solyc02g085100,-0.10657899475751,-0.1128314574460508
Solyc02g085120,0.108633663633196,-0.854118219321165
Solyc02g085130,0.152729264316478,-0.1964242237273264
Solyc02g085140,0.0177793578179789,-0.0677647095697772
Solyc02g085160,0.778791781065678,0.2506818764615254
Solyc02g085170,0.112536785471076,0.5061099042456071
Solyc02g085180,-0.0287716978529284,-0.2501227296297798
Solyc02g085210,0.734929849843442,0.1162208259599787
Solyc02g085220,0.216962652020389,0.155192805725718
Solyc02g085230,0.0632491842361873,0.2060339145342359
Solyc02g085240,0.117148075352693,0.2325455208766852
Solyc02g085250,0.0337144575408119,-0.1228164234267569
Solyc02g085280,-0.103672762698968,0.2574701804897257
Solyc02g085320,-0.102665863437802,0.0120161425257636
Solyc02g085340,-0.0393310676555444,-0.1960947482883393
Solyc02g085350,-0.031932698918854,-0.0881929023685136
Solyc02g085370,0.123582145043522,-0.1014531640315189
Solyc02g085390,0.17190047840858,0.21385158735029
Solyc02g085400,0.028292792482254,-0.6157115368892366
Solyc02g085420,0.0529527241646869,0.0760954912292874
Solyc02g085450,0.0034577054109141,0.1726586000137207
Solyc02g085470,-0.0242233766475875,0.073818772142726
Solyc02g085480,0.114639211291227,0.1006637099711669
Solyc02g085490,0.0372527429012019,0.2404998471701313
Solyc02g085520,0.0534759042478591,-0.1082431733549826
Solyc02g085560,-0.0234120857926248,0.02006891474835
Solyc02g085570,0.0334311838750053,0.1962651394044105
Solyc02g085580,0.197373464750405,-0.2348052914268913
Solyc02g085590,-0.459328175075407,1.0867775210606976
Solyc02g085600,-0.0965448587943409,0.2224650194737323
Solyc02g085610,-0.0168512878631439,0.1974287082478522
Solyc02g085640,-0.0407542219667804,-0.2833253731331471
Solyc02g085650,0.229475058441277,0.0208304933395323
Solyc02g085670,0.171000344909491,-0.0255335776146777
Solyc02g085690,0.0328028196096669,0.2255609332842404
Solyc02g085700,-0.0305446997367298,0.0645071457689417
Solyc02g085730,1.04468526118454,-0.1680736177153793
Solyc02g085740,-0.0117463882834569,0.0716154326977275
Solyc02g085780,0.0445293988952105,0.2466430965213562
Solyc02g085790,0.0705952882262739,0.1684026078495103
Solyc02g085810,0.052595091243062,-0.1643774942387105
Solyc02g085820,0.0520809629297344,-0.0517931168915465
Solyc02g085860,0.0643356536806003,-0.1434550770550153
Solyc02g085870,0.153291206758446,-0.3213400199973431
Solyc02g085880,-0.384129892766311,1.293289933031179
Solyc02g085910,2.02639716139377,-1.8395191454350008
Solyc02g085920,0.0631332360979935,0.1117331354524043
Solyc02g085930,0.0921506602730117,0.0951865903165316
Solyc02g085940,-0.029422925593759,0.5474983455565092
Solyc02g086050,-0.081931074998789,0.1653820023801719
Solyc02g086080,-0.0465850545392298,0.2182848149694212
Solyc02g086100,-0.0344067904512386,0.4345716788096416
Solyc02g086110,0.191929407348052,-0.1679645530308799
Solyc02g086130,-0.0518977016697622,-0.2574720137281436
Solyc02g086150,-0.0222622218865913,0.4298865866007342
Solyc02g086170,-0.0631184449644295,0.4181053037285569
Solyc02g086180,0.0724994651930077,0.6507149541330783
Solyc02g086200,-0.0829390268730554,-0.0581647878333523
Solyc02g086210,-0.192747055495734,-0.9780113854178129
Solyc02g086220,-0.0047256006334135,-0.0803599595345344
Solyc02g086230,0.177955796025487,-0.3469325410146332
Solyc02g086240,0.0501443654649208,0.4086576338287512
Solyc02g086250,0.0261483506799487,0.2469753231446471
Solyc02g086260,0.206189183003002,0.1453327737608254
Solyc02g086270,-0.0686154055770127,-0.6557567888136271
Solyc02g086300,-0.0100703787838954,-0.1596697045768329
Solyc02g086330,-0.0237584015348507,-0.392183382496152
Solyc02g086350,0.0727273687754658,0.0397218226578922
Solyc02g086360,-0.0257697680422699,-0.3099202030506831
Solyc02g086370,0.0443899424300912,-0.0899931974861547
Solyc02g086380,0.129382607583897,0.2619216576973669
Solyc02g086430,0.0521647639378177,-0.2208879110913872
Solyc02g086470,0.049217931529062,0.0487515550824433
Solyc02g086480,-0.376846984843594,0.745030786887765
Solyc02g086490,-0.0582081554253185,-0.324451463355546
Solyc02g086500,0.0538366733811597,-0.2911866344589022
Solyc02g086510,0.0174767710318268,-0.2007098414834927
Solyc02g086520,0.0085549913421933,-0.2587245272925204
Solyc02g086530,-2.87388613259048,0.4164252926521055
Solyc02g086560,0.0326931012371618,0.1624283242205931
Solyc02g086570,-0.0347033074174679,-0.0514340114714983
Solyc02g086600,0.203141000152686,0.187877879989904
Solyc02g086610,0.183984008117377,0.0638772289049389
Solyc02g086630,-0.0271598026459767,0.1437498683387921
Solyc02g086650,-0.0373335482308735,0.5657254424487957
Solyc02g086660,-0.0352567824663084,-0.076409997546327
Solyc02g086670,-0.0897237983397229,0.0664691563953635
Solyc02g086680,0.0239805398805682,0.0653844741284384
Solyc02g086700,-0.255652590050057,-0.5322557264526908
Solyc02g086710,-0.627697873461885,-0.0165897653365469
Solyc02g086730,-0.114284578510402,0.0951479468645148
Solyc02g086750,-0.147308844725364,-0.0529677817809501
Solyc02g086770,-0.23306518951775,-0.0174291593889985
Solyc02g086780,0.0092060897596971,0.439266179687469
Solyc02g086790,-0.0176575591852395,-0.1063655411288748
Solyc02g086800,0.0641505269934078,-0.1820686974543946
Solyc02g086810,0.0355983637218178,0.1016929481189954
Solyc02g086820,0.0002269143841461,-0.1064074390328232
Solyc02g086830,-0.410964277606547,-0.0564194488676687
Solyc02g086840,-0.396113428491349,-0.6575071428518574
Solyc02g086850,-0.11818228943357,-1.6546478649409917
Solyc02g086870,-0.0845813701444839,0.1188142465829751
Solyc02g086880,0.235158340175927,0.3534245880714873
Solyc02g086890,-0.168791589557017,0.0968544937510017
Solyc02g086900,0.12099836029795,-0.0771837334488169
Solyc02g086910,0.0030449269517142,0.0115468659292342
Solyc02g086930,-0.0644847225537385,0.0557989273737927
Solyc02g086940,0.145179290730256,-0.1107486335694883
Solyc02g086970,-0.86359740911946,0.2843215565930999
Solyc02g086990,-0.101338768850445,-0.1896688627537042
Solyc02g087000,-0.629420456209634,-0.2627147202781534
Solyc02g087010,-0.157203679279233,0.5111333013899803
Solyc02g087030,-0.0957564226048147,0.4873920992362922
Solyc02g087040,-0.0391154486228927,0.1522706939794365
Solyc02g087060,-0.138044044760481,-0.0388813426732383
Solyc02g087070,-0.143926664442095,-2.916003902725165
Solyc02g087110,-0.0596578521858739,-0.6472199446077487
Solyc02g087120,0.0789949494785444,0.3334122617313783
Solyc02g087130,0.0603599201324422,0.0142370611290589
Solyc02g087150,-0.0310622215083166,0.2349826451748108
Solyc02g087170,0.193203188496895,-0.1603358689133328
Solyc02g087180,0.101359302563025,-0.4268921763827558
Solyc02g087190,-0.150243508733342,-0.8631180348057176
Solyc02g087200,-0.0255238897587408,-0.1429686328266465
Solyc02g087210,0.0505512268280406,0.41035703877026
Solyc02g087220,-0.0314881280932183,0.0942249335487685
Solyc02g087230,-0.190850917941239,0.0236638756759755
Solyc02g087240,-0.158416135972566,0.0358043256821402
Solyc02g087250,0.0682930213135922,-0.1231918202287383
Solyc02g087270,-0.0103031596740528,0.135965927487351
Solyc02g087280,0.0049893354771169,-0.3220637145207846
Solyc02g087290,0.0479202455132878,-0.2722237046096134
Solyc02g087300,0.258595775495963,-0.0157267209121069
Solyc02g087310,0.0083917555140856,0.1873133728101511
Solyc02g087330,0.241251120043453,0.0523209862660115
Solyc02g087340,-0.754598117140808,-0.0786669463811933
Solyc02g087350,-0.470377141725607,0.0159445098234439
Solyc02g087360,0.0274623202795547,-0.3415665829271226
Solyc02g087400,-0.113786612220878,0.0836956418589209
Solyc02g087410,0.23184012579533,0.1457151702412392
Solyc02g087430,-0.004913419050618,-0.0666784432014105
Solyc02g087440,0.0527497536196176,0.6385154020530515
Solyc02g087450,-0.126093184253155,0.1086501442473118
Solyc02g087460,0.0360044180105331,-0.3368481908813281
Solyc02g087480,-0.170585746543656,-0.1096515825142958
Solyc02g087510,0.173853727015475,0.1492023465811564
Solyc02g087550,0.0609992533365926,-0.1853916637729898
Solyc02g087560,-0.0812931962721635,-0.1586831145003209
Solyc02g087580,0.55869358393315,-0.3280110520187632
Solyc02g087600,0.172267138343363,0.1438174615953134
Solyc02g087620,-0.0090699111887981,-0.2796834813754396
Solyc02g087630,0.0356090469715096,-0.0252062461625419
Solyc02g087640,-0.01823953467664,0.0790558988031902
Solyc02g087650,-0.0536133245968185,0.3214405330586795
Solyc02g087710,0.0030751603498795,0.0770565380634641
Solyc02g087720,0.204174542274803,-0.2520823376854745
Solyc02g087730,0.175347363039417,0.1694491632095375
Solyc02g087780,0.184454491118695,0.230926891919444
Solyc02g087840,-0.657392638736702,-0.1836995510951286
Solyc02g087850,-0.088387584325267,-0.3229019102751877
Solyc02g087870,-0.25980157542887,-0.0045470926419515
Solyc02g087880,0.0163709030360577,0.3135157284937453
Solyc02g087890,-1.06074873832278,0.3772502847202025
Solyc02g087900,-0.0436155241660704,-0.1656689247911445
Solyc02g087930,0.0660657382703991,0.3023755946025986
Solyc02g087940,0.102732450707293,0.1886019263565969
Solyc02g087950,0.0434440760151662,-0.1345743095180828
Solyc02g087960,0.0803965345337207,-0.2727360232863375
Solyc02g087980,0.286394699129728,0.0771669103464029
Solyc02g088000,0.212644683706808,0.0161394613409351
Solyc02g088010,-0.0268821589466689,0.1446680644698284
Solyc02g088040,0.368614451255379,-0.1708988097049253
Solyc02g088070,0.0557384923448525,0.15420752662004
Solyc02g088090,-1.30009784033292,-1.0368454606895685
Solyc02g088100,-0.441283787002658,-0.2576695159158751
Solyc02g088110,0.0751021528846262,0.0116456755187794
Solyc02g088120,0.0608343874742503,-0.3441233508205565
Solyc02g088130,0.0259342616460566,0.1257361601139311
Solyc02g088160,0.11911491626368,-0.0325226868580587
Solyc02g088170,0.831677208183776,0.1458447574445775
Solyc02g088180,-0.0444896477987609,-0.0587266862194457
Solyc02g088190,0.219326729928798,0.2344662142630806
Solyc02g088200,0.0233900128332147,-0.7094102131187812
Solyc02g088210,0.0944589697954697,0.4022701924768621
Solyc02g088230,0.0242844904111024,-0.0858164825075507
Solyc02g088240,-0.837872341750102,-1.5487031860433904
Solyc02g088260,0.133450030302022,-0.0195507129902292
Solyc02g088270,-0.0824306228096533,-0.600090810609733
Solyc02g088280,0.0089366732892493,0.1986704335036882
Solyc02g088290,0.141719011739151,-0.4310108562968981
Solyc02g088300,0.088998511407111,-0.0042234668556369
Solyc02g088340,0.176905895242598,-0.2619306675230857
Solyc02g088350,-0.0460707548907743,0.1235176642127481
Solyc02g088390,0.400914924130972,-0.5120263841377674
Solyc02g088470,0.002591759323068,-0.2240159403007184
Solyc02g088480,-0.061090092116122,-0.1788258359099798
Solyc02g088490,0.140698546203414,-0.2004817952658081
Solyc02g088510,-0.040642634436151,-0.3258818774759224
Solyc02g088540,-0.095923341686771,0.0644315269380919
Solyc02g088550,-0.0504564372931106,-0.039995922372235
Solyc02g088560,-0.08253181680844,-0.1920498047763154
Solyc02g088570,0.070887809309152,-0.0471411815542338
Solyc02g088590,-0.20993847210396,0.0960138665842696
Solyc02g088600,-0.0162005154827651,0.070630683973227
Solyc02g088610,-0.507027813809242,-0.1597885303071991
Solyc02g088620,0.142125695835197,-0.1180185642966469
Solyc02g088630,-0.0562845941656165,-0.3436353691963482
Solyc02g088650,0.198820713048955,-0.1193554346179049
Solyc02g088660,0.497915523728553,0.0109782343485153
Solyc02g088680,-0.0430368734952254,0.1113371701015754
Solyc02g088690,0.0315605275222475,-0.4782278360394777
Solyc02g088700,-0.0633602795221516,-0.0821723882545298
Solyc02g088720,-0.0063736105260333,0.0484637553537014
Solyc02g088730,-0.0481377321461058,0.0375768258768535
Solyc02g088740,-0.0777381350420711,0.2676428660019663
Solyc02g088780,0.123121945408526,0.2167193658810136
Solyc02g088790,-0.0061206087129785,0.2226812767112782
Solyc02g088800,-0.0874767072436795,-0.3106461486334571
Solyc02g088820,0.155973922007459,-0.0914055881274369
Solyc02g088830,0.124096514583258,0.530759692821907
Solyc02g088850,-0.049002178716245,0.2544512234298157
Solyc02g088900,0.260319275433802,-0.2029762140712341
Solyc02g088910,0.663177638738641,-0.1225914813122365
Solyc02g088920,1.11945151968727,-0.0803625866083397
Solyc02g088930,0.0429860991439821,0.3084641596929784
Solyc02g088940,-0.162336732633378,0.0349089392070886
Solyc02g088950,0.362955226011309,-0.6519832875708688
Solyc02g089020,0.200715272727767,0.4855251992378117
Solyc02g089050,0.92052396668585,-0.5359563297653379
Solyc02g089060,-0.0461098019537582,-0.3021991475737734
Solyc02g089065,0.3341440164657,0.0995007861026677
Solyc02g089070,0.158448573947026,0.1927450993249655
Solyc02g089090,0.0559770633249885,-0.5587858371871105
Solyc02g089100,-0.0786070891568778,0.2336471989582857
Solyc02g089110,0.0332139068908495,0.0050195884602388
Solyc02g089120,-0.115070919919425,0.0351071850840205
Solyc02g089130,0.040544319256813,-0.2368746571112511
Solyc02g089150,1.00644153407572,0.3361703254982811
Solyc02g089160,1.80808160558694,0.7851591910512274
Solyc02g089170,-0.103635435168077,0.5552189626519841
Solyc02g089175,0.254668268335166,0.0562889202650662
Solyc02g089220,-0.0442353321896233,-0.0385415649380656
Solyc02g089230,0.0632749175549689,0.0566203166018615
Solyc02g089240,0.321928500116327,-0.0838718812074055
Solyc02g089250,0.191859272424124,-0.1840750376851453
Solyc02g089260,-0.256492143481788,-0.4456166839939716
Solyc02g089280,-0.140242540242622,0.1710897197325912
Solyc02g089290,0.205541884621563,-0.0729534787939425
Solyc02g089310,0.017910426923476,-0.2699549193836301
Solyc02g089320,-0.0483395487714057,-0.0678969334685816
Solyc02g089340,-0.0442859678727577,-0.0045547319329453
Solyc02g089350,-0.0823836649012157,-0.4318420382273487
Solyc02g089390,-0.206060301620809,0.3013815583967018
Solyc02g089400,-0.278836849046711,-0.0903637903869991
Solyc02g089410,0.212603526702223,-0.1077663568372406
Solyc02g089420,-0.0300728668174482,0.5914837653587514
Solyc02g089440,0.164221075881057,-0.2504191625092996
Solyc02g089480,-0.237165582740002,0.5598674192272791
Solyc02g089510,-0.119959680260767,-0.537937265600743
Solyc02g089520,-0.0020077196304618,-0.2195265478270634
Solyc02g089540,-0.0804757543515933,-0.1564651237676611
Solyc02g089550,-0.0155411320037632,0.3094615471618633
Solyc02g089560,0.249555117906353,-0.320974795927508
Solyc02g089600,0.13179746909337,0.3176269909963371
Solyc02g089610,-0.0562610688075811,0.4271894422849111
Solyc02g089620,-0.0654014189710401,-0.9224359424896088
Solyc02g089630,-0.249861937771497,-0.6034331471059887
Solyc02g089640,-0.940418479430616,-0.3251834649839024
Solyc02g089650,0.0580677690297793,0.2953495742635098
Solyc02g089660,-0.159766671489271,0.2871662066375575
Solyc02g089680,-0.0721557045624332,-0.1030634186257141
Solyc02g089690,0.0537916218457712,0.3242942155845394
Solyc02g089700,0.127750571259451,-0.3049885444448045
Solyc02g089720,-0.072553090647355,-0.1954081597593174
Solyc02g089730,0.106381471018763,-0.1770396231587363
Solyc02g089750,0.0298703011787565,-0.3744878214644772
Solyc02g089790,-0.0194207452797073,-0.3227684559137561
Solyc02g089800,-0.0962627048164281,-0.1814279035126579
Solyc02g089810,-0.0133874519742297,-0.0800707155412901
Solyc02g089840,0.520847927821334,-0.5926914254550786
Solyc02g089860,-0.0225095805073193,0.3056524241328208
Solyc02g089870,0.313951636322243,-0.2202840109300938
Solyc02g089880,0.0913719417338234,0.0503417856918869
Solyc02g089890,0.304739653646691,0.0626963289703053
Solyc02g089920,-0.215320197113664,-0.710725941710108
Solyc02g089930,0.0892178506011107,-0.0293312030710118
Solyc02g089940,-0.211665552492857,-0.0907774716793651
Solyc02g089950,0.0822728292419902,0.1073501205995568
Solyc02g089960,0.111549632666035,0.4963849080315247
Solyc02g089970,0.168229944511702,-0.2480302044900602
Solyc02g089980,0.0553644501705276,0.0446929682734954
Solyc02g089990,-1.36562509112177,-0.0658025592346382
Solyc02g090000,0.0567214416946105,-0.2808499491218377
Solyc02g090010,-0.040514180231767,0.1183676699193166
Solyc02g090020,-0.0788627561162957,0.2398998393066355
Solyc02g090040,-0.0156883315214522,-0.2551301485410767
Solyc02g090070,0.0106491694732755,-0.0051900971115625
Solyc02g090090,0.105482504272661,0.1367832099723999
Solyc02g090100,-0.271601989768614,0.1676908207424157
Solyc02g090110,0.281233815010328,-0.5417996977770154
Solyc02g090130,0.0914801424067735,-0.3427188079248798
Solyc02g090150,-0.0626710202198202,0.2326003730909318
Solyc02g090160,0.0114662618375566,-0.0802381766043537
Solyc02g090180,0.182226318909686,0.1031540868811042
Solyc02g090190,0.0231838826236259,-0.1221644011196497
Solyc02g090200,0.806472647594915,0.137062097104274
Solyc02g090210,-0.811904352684246,0.8538906946380416
Solyc02g090220,0.129801646267552,0.9773586473737198
Solyc02g090230,0.0343208912084512,0.0341559580043967
Solyc02g090240,0.0833136632362462,0.2688180282924564
Solyc02g090260,0.0238294285093981,-0.0936610754143142
Solyc02g090300,0.108751325052187,0.388477074786643
Solyc02g090310,0.383137055373142,0.8956629327226516
Solyc02g090350,0.991986445312444,0.4042465952134126
Solyc02g090360,-0.0566708522299529,-0.3160702310084448
Solyc02g090380,-0.168613957724222,-0.5181105744242591
Solyc02g090390,0.119062418364721,-0.1301897866668344
Solyc02g090400,-0.099153965617679,-0.0589765160684331
Solyc02g090410,0.0824320494906268,0.1038543957090687
Solyc02g090420,0.0968418183062414,0.1723424465274046
Solyc02g090430,0.183278910322283,-0.2366098776233191
Solyc02g090440,0.0723114972894275,0.0216867420141568
Solyc02g090480,0.0206494854422577,-0.1934072173566289
Solyc02g090490,0.063458702565554,-0.2377039087554966
Solyc02g090510,0.214555129005009,0.1752070219756193
Solyc02g090530,0.0684574092070517,0.0717981265413679
Solyc02g090540,-0.0839504771792804,-0.6594194028436092
Solyc02g090560,0.117813512912142,-1.037737275240083
Solyc02g090570,0.0044282951882133,-0.3208858670883883
Solyc02g090580,-0.0450918310446382,-0.2167053827788704
Solyc02g090620,-0.0021114243093834,0.3186996608691942
Solyc02g090650,-0.241784880709236,-0.1795898344769664
Solyc02g090670,0.0162407782613895,0.0231036751190093
Solyc02g090680,-0.0136050323372883,0.1303274689427148
Solyc02g090690,-0.121408665957942,0.0032555814166242
Solyc02g090710,0.201125321745326,-0.0913453042595869
Solyc02g090720,0.104686374297048,0.3935781650668353
Solyc02g090750,0.163571184905571,-0.5693115909406203
Solyc02g090760,0.133951456356019,-0.3491574158785261
Solyc02g090810,0.0549414966812257,0.491560155749141
Solyc02g090820,0.104730085791248,0.0094100180806319
Solyc02g090840,0.172169181392234,0.1124716194618635
Solyc02g090850,-0.0560655813229699,0.1885549863636285
Solyc02g090860,0.0879641414956966,0.0172880221938862
Solyc02g090870,0.102993243312056,-0.2519642298434963
Solyc02g090890,-0.855526636189896,-0.2878903438149319
Solyc02g090900,-0.193273657491946,0.2253110945141413
Solyc02g090910,0.0242258169309599,0.071636602976963
Solyc02g090920,-0.0858766581046303,0.1525451891784136
Solyc02g090930,0.44674630472161,0.0304682300077253
Solyc02g090960,0.364778560077117,0.1504055915661702
Solyc02g090970,-0.172782353986005,0.2382423328084864
Solyc02g090980,1.42554538746944,-0.5569852663601369
Solyc02g090990,0.278818371384185,-0.3606353032541267
Solyc02g091000,-0.105094069392179,-0.2034794410331336
Solyc02g091020,-0.022453746151213,-0.2478204595943459
Solyc02g091030,0.122026324736515,0.0034481260128394
Solyc02g091080,0.0248270191651715,0.1365094426832777
Solyc02g091090,0.029289960247197,0.0860358902621267
Solyc02g091100,0.651263171741977,-0.0730054143290589
Solyc02g091110,0.0836611543302389,-0.1294842321875736
Solyc02g091120,0.0646071915315096,-0.1965899721644562
Solyc02g091140,-0.146935487190703,-0.0362327616150579
Solyc02g091170,0.011697728661869,0.2406962515259271
Solyc02g091180,-0.450120934093696,0.6598728026658284
Solyc02g091190,0.0429391390102944,0.0473057839988352
Solyc02g091230,-0.41150602267317,0.5885090027358747
Solyc02g091240,-0.445962179560269,-0.1423231911874912
Solyc02g091250,0.116929743651179,0.0848913392642171
Solyc02g091270,0.140956684688145,0.0025227357137939
Solyc02g091280,-0.165777370251525,0.0009748861088141
Solyc02g091290,-0.0433497100602713,0.2265135884036786
Solyc02g091300,0.0870165495326597,0.4282120033106786
Solyc02g091320,0.0023315121936774,0.3008669211849065
Solyc02g091330,-0.0341306701051034,0.2164733950876068
Solyc02g091340,-0.0926526603472673,0.0885717771294737
Solyc02g091350,-0.543336604197551,0.0159645930716423
Solyc02g091410,0.0029839009241924,-0.1593133222578943
Solyc02g091430,0.345704226314745,-0.0621595674724975
Solyc02g091450,-0.0401354108495031,0.6412143358109388
Solyc02g091460,-0.0215167525097785,0.1532866910987499
Solyc02g091470,0.0361126293307355,0.1199815322826136
Solyc02g091490,0.0502587971849152,-0.0908592319298477
Solyc02g091500,-0.158756094978978,-0.1095840793699113
Solyc02g091510,0.138203994535751,-0.2468533227233087
Solyc02g091520,0.0978564094921375,0.1065749220878349
Solyc02g091560,-0.21330791869365,-0.1880081143384802
Solyc02g091580,0.041730379393878,-0.1518119491767647
Solyc02g091590,0.0050664897764985,0.1755096072286122
Solyc02g091620,0.195570441224755,-0.5842493486178681
Solyc02g091640,-0.0534456726896257,0.1998041893397896
Solyc02g091650,0.070829971754914,-0.7369604734149044
Solyc02g091660,-0.129080511961579,-0.0037671811456388
Solyc02g091670,-0.207775078908888,-0.8979851513695816
Solyc02g091680,-0.325543264216168,-0.3480952688933119
Solyc02g091690,-0.170083018901998,-0.0531961491619261
Solyc02g091700,0.146502141591695,-0.3273557927131354
Solyc02g091710,0.516470484617747,0.1504348878672747
Solyc02g091730,-0.263085376505074,-0.1331779016386302
Solyc02g091790,-0.137222269008039,-0.0588874807082939
Solyc02g091830,-0.0420267588284745,-0.0553923651841439
Solyc02g091840,0.0758634058519693,-0.1502838852708266
Solyc02g091860,0.120774884574157,-0.2036727179029556
Solyc02g091870,0.0380538895342686,-0.1095972143241473
Solyc02g091880,-0.0874094194050962,0.1010601815619819
Solyc02g091890,0.148771179638858,-0.2590771358949835
Solyc02g091900,-0.0883651290784758,0.0393695322489152
Solyc02g091920,-0.252849375402592,-0.5317152286062523
Solyc02g091930,0.210480975029962,0.1428810935500246
Solyc02g091940,0.0601774044136306,-0.0347407723949458
Solyc02g091950,-0.0637032876940945,-0.0082190775755286
Solyc02g091960,-0.0782962588324138,0.0155759340482029
Solyc02g091970,0.170159764452996,0.012069542766363
Solyc02g091990,-0.154077467865447,-0.2651024571253712
Solyc02g092000,0.513908687104772,-0.2850164669518313
Solyc02g092010,0.0346594545986096,0.0169123506310562
Solyc02g092040,0.0051795845908884,0.329170301439308
Solyc02g092050,-0.0516684907332759,0.9352374535174582
Solyc02g092070,0.818636664755881,0.2397146138158943
Solyc02g092080,0.1040511201176,0.2088085052108644
Solyc02g092090,0.176638511936279,0.1662900306431989
Solyc02g092110,0.301810637602295,-0.1526640840926329
Solyc02g092120,-0.0497602437149635,-0.3105523042966657
Solyc02g092130,0.0076904371932783,0.2998023405650155
Solyc02g092140,-0.177489146492524,0.1967687938404752
Solyc02g092160,-0.863697390874139,-0.2146628460765262
Solyc02g092190,-0.0662767708663966,-0.2210931347655309
Solyc02g092200,0.359813555519848,0.3166731560489814
Solyc02g092210,-0.0236779646234347,-0.2624081386029024
Solyc02g092230,0.0686895119709771,-0.3096911574418635
Solyc02g092240,0.447908608789878,0.1068963844529053
Solyc02g092250,0.0529524880794731,-0.1581217765449556
Solyc02g092260,0.11642375910636,0.0250654914407832
Solyc02g092270,0.0171173120505995,0.2637592226976371
Solyc02g092290,0.0964517454397155,-0.1753017488226565
Solyc02g092330,-0.126354041705638,0.1056355302433501
Solyc02g092350,-0.203943054000279,-0.0313270789153973
Solyc02g092360,0.0738828790860992,-0.0397118027444151
